artist,total_tracks,spotify_popularity,danceability,energy,speechiness,instrumentalness,pct_explicit_tracks,duration_min,feature_pct,spotify_track_genre
Jonathan Antoine,1,19.0,Low,Low,Low,Vocal,0.0,3.56,0.0,opera
Jonathan Davis,2,37.5,Medium,Medium,Low,Vocal,0.0,3.31,0.0,industrial
Jonathan Groff,7,57.0,Medium,Medium,Low,Vocal,0.0,2.564285714285714,42.857142857142854,show-tunes
Jonathan Johansson,2,35.0,Medium,Medium,Low,Vocal,0.0,4.235,0.0,swedish
Jonathan Lee,2,46.5,Medium,Medium,Low,Vocal,0.0,5.515,0.0,mandopop
Jonathan Young,1,51.0,Low,High,Low,Vocal,0.0,3.7,0.0,metal
Jones & Stephenson,1,29.0,Medium,High,Low,Instrumental,0.0,6.01,0.0,trance
Joni Laakkonen,1,25.0,Medium,Medium,Low,Instrumental,0.0,3.39,0.0,guitar
Jonnie Snoilsky,1,26.0,Medium,Low,Low,Instrumental,0.0,1.95,0.0,guitar
Jonny Greenwood,1,41.0,Low,Low,Low,Instrumental,0.0,1.72,0.0,ambient
Jonny L,2,17.0,Medium,High,Low,Instrumental,0.0,4.635,50.0,drum-and-bass
Jony Roy,1,33.0,High,High,Low,Vocal,100.0,2.61,100.0,dancehall
Joonas Saartamo,1,19.0,Medium,Medium,Low,Vocal,0.0,3.22,0.0,disney
Jopin,1,47.0,Medium,Medium,Low,Vocal,0.0,2.63,100.0,brazil
Jor'dan Armstrong,22,20.40909090909091,Medium,Medium,Low,Vocal,0.0,3.8422727272727273,13.636363636363635,afrobeat
Jordan Chan,5,41.6,Medium,Medium,Low,Vocal,0.0,4.4719999999999995,20.0,cantopop
Jordan Davis,4,38.75,Medium,Medium,Low,Vocal,0.0,2.885,50.0,country
Jordan Sandhu,9,60.55555555555556,Medium,High,Low,Vocal,0.0,2.9344444444444444,33.33333333333333,hip-hop
Jordan Solomon,1,37.0,High,Medium,Low,Vocal,100.0,2.57,0.0,sad
Jorge & Mateus,18,45.888888888888886,Medium,High,Low,Vocal,0.0,3.2233333333333336,0.0,sertanejo
Jorge Acosta,2,43.0,Medium,Medium,Low,Vocal,0.0,3.135,0.0,folk
Jorge Aragão,34,41.38235294117647,Medium,High,Low,Vocal,0.0,4.234705882352941,11.76470588235294,mpb
Jorge Ben Jor,9,26.666666666666668,Medium,High,Low,Vocal,0.0,4.5488888888888885,0.0,mpb
Jorge Castro,1,19.0,Low,Medium,Low,Vocal,0.0,4.08,0.0,opera
Jorge De Altinho,1,48.0,High,High,Low,Vocal,0.0,3.03,0.0,forro
Jorge Drexler,54,26.074074074074073,Medium,Low,Low,Vocal,0.0,3.7675925925925924,3.7037037037037033,afrobeat
Jorge Falcón,12,21.916666666666668,Medium,Medium,Low,Vocal,0.0,3.279166666666667,0.0,tango
Jorge Leo & Atrato River,1,29.0,Medium,High,Low,Vocal,0.0,4.2,0.0,salsa
Jorge Muñiz,25,32.88,Medium,Medium,Low,Vocal,0.0,4.764,36.0,rock-n-roll
Jorge Sobral,1,18.0,Low,Low,Low,Vocal,0.0,2.03,0.0,tango
Jorge Valdez,2,18.0,Medium,Medium,Low,Vocal,0.0,2.69,0.0,tango
Jorge Vercillo,7,42.714285714285715,Medium,Medium,Low,Vocal,0.0,3.7514285714285713,42.857142857142854,mpb
Jorge Vidal,2,18.5,Medium,Low,Low,Vocal,0.0,3.085,0.0,tango
Jorginho do Império,1,37.0,High,Medium,Low,Vocal,0.0,3.51,0.0,samba
Jorin Williams,1,60.0,Low,Low,Low,Instrumental,0.0,2.94,0.0,sleep
Joris Delacroix,7,41.42857142857143,High,High,Low,Mixed,0.0,5.864285714285714,14.285714285714285,minimal-techno
Joris Voorn,11,26.545454545454547,Medium,High,Low,Instrumental,0.0,5.002727272727273,54.54545454545454,minimal-techno
Jorrgus,1,29.0,Medium,Medium,Low,Vocal,0.0,4.28,0.0,disco
Jorrgus & Crump,1,31.0,High,High,Low,Vocal,0.0,3.78,0.0,disco
Jos & Eli,1,36.0,High,Medium,Low,Instrumental,0.0,6.87,100.0,techno
Jose A. Jimenez,1,21.0,Medium,Medium,Low,Vocal,0.0,2.9,0.0,guitar
Jose Basso,1,17.0,Medium,Low,Low,Vocal,0.0,3.05,100.0,tango
Jose Papo Rivera,5,32.6,High,High,Low,Vocal,0.0,4.25,0.0,salsa
Josef Slunge,1,27.0,Medium,Low,Low,Vocal,0.0,2.87,0.0,goth
Josement,4,13.75,Medium,High,Low,Instrumental,0.0,5.9025,25.0,minimal-techno
Joseph & Maia,1,35.0,Medium,Low,Low,Vocal,0.0,4.89,0.0,folk
Joseph Capriati,1,17.0,High,Medium,Low,Instrumental,0.0,7.54,100.0,minimal-techno
Joseph Haydn,6,0.0,Low,Low,Low,Vocal,0.0,4.63,100.0,classical
Joseph Huber,2,24.5,Medium,Medium,Low,Vocal,0.0,5.26,0.0,garage
Joseph Sullinger,10,37.7,Medium,Low,Low,Instrumental,0.0,3.153,0.0,guitar
Joseph Tilley,1,50.0,Medium,High,Low,Vocal,0.0,2.49,0.0,chill
Joseph Williams,2,59.0,Low,Low,Low,Vocal,0.0,2.95,100.0,disney
Josephine Forrester,2,50.0,Medium,Low,Low,Instrumental,0.0,2.675,0.0,guitar
Josh & Wesz,2,22.5,Medium,High,Low,Mixed,0.0,5.35,0.0,hardstyle
Josh A,21,53.23809523809524,High,Medium,Low,Vocal,42.857142857142854,2.6371428571428575,42.857142857142854,emo
Josh Gad,8,53.0,Medium,Low,Low,Vocal,0.0,2.21625,25.0,show-tunes
Josh Golden,4,51.5,Medium,Medium,Low,Vocal,75.0,2.695,0.0,sad
Josh Groban,38,23.05263157894737,Low,Low,Low,Vocal,0.0,3.957631578947368,34.21052631578947,opera
Josh Johnson,1,20.0,Medium,High,High,Vocal,100.0,2.82,0.0,comedy
Josh Kramer,1,65.0,Low,Low,Low,Instrumental,0.0,2.7,0.0,classical
Josh Sneed,7,23.571428571428573,Medium,Medium,High,Vocal,100.0,3.5228571428571427,0.0,comedy
Josh Turner,5,14.8,Medium,Medium,Low,Vocal,0.0,3.718,20.0,country
Josh Wagner,2,22.0,Medium,Medium,High,Vocal,100.0,1.35,0.0,comedy
Josh Williams,3,22.666666666666668,Medium,High,Low,Vocal,0.0,2.98,66.66666666666666,bluegrass
Josh Wink,2,4.0,High,High,Low,Instrumental,0.0,7.795,100.0,minimal-techno
Joshua Aaron,1,66.0,Medium,Medium,Low,Vocal,0.0,2.49,0.0,pop
Joshua Ali,1,18.0,High,High,Low,Vocal,0.0,3.56,0.0,afrobeat
Joshua Hyslop,7,56.285714285714285,Medium,Low,Low,Vocal,0.0,3.744285714285714,0.0,acoustic
Joshua Radin,5,48.8,Medium,Low,Low,Vocal,0.0,3.002,0.0,acoustic
Joshwa,4,41.75,High,High,Low,Vocal,25.0,3.0175,100.0,deep-house
Josie Kreuzer,1,24.0,Medium,High,Low,Vocal,0.0,2.12,0.0,rockabilly
Josimar y Su Yambú,11,30.545454545454547,Medium,High,Low,Vocal,0.0,5.260909090909091,0.0,salsa
Josman,5,33.4,High,Medium,Moderate,Vocal,100.0,3.808,20.0,french
Joss Stone,7,23.571428571428573,Medium,High,Low,Vocal,0.0,3.562857142857143,0.0,british
Josue,3,28.333333333333332,Medium,Medium,Low,Vocal,0.0,3.1799999999999997,0.0,rock-n-roll
Josué Bom de Faixa,7,43.42857142857143,High,High,Low,Vocal,14.285714285714285,2.7542857142857144,0.0,forro
José Alberto El Canario,5,19.4,Medium,High,Low,Vocal,0.0,4.642,0.0,salsa
José Carreras,6,17.0,Low,Low,Low,Vocal,0.0,3.551666666666667,50.0,opera
José Cura,1,19.0,Low,Medium,Low,Vocal,0.0,4.2,100.0,opera
José González,11,40.27272727272727,Medium,Low,Low,Vocal,0.0,3.679090909090909,9.090909090909092,goth
José Guardiola,1,30.0,Medium,Low,Low,Vocal,0.0,2.64,0.0,spanish
José Luis Perales,3,0.3333333333333333,Low,Low,Low,Vocal,0.0,4.59,100.0,latin
José Rodríguez,1,31.0,High,Medium,Low,Vocal,0.0,3.94,100.0,salsa
José-Luis Garcia,1,28.0,Medium,High,Low,Vocal,0.0,4.37,100.0,salsa
José-Luis Orozco,1,33.0,High,Low,Moderate,Vocal,0.0,0.62,0.0,children
Jota 3,1,28.0,High,High,Low,Vocal,0.0,4.03,100.0,dub
Jota Quest,26,44.23076923076923,Medium,High,Low,Vocal,0.0,4.305384615384615,26.923076923076923,mpb
Journey,11,66.9090909090909,Medium,High,Low,Vocal,0.0,4.088181818181818,18.181818181818183,hard-rock
Jovelina Perola Negra,3,38.333333333333336,Medium,High,Low,Vocal,0.0,3.956666666666667,0.0,samba
Jovonn,20,10.6,High,High,Low,Instrumental,0.0,6.5045,40.0,chicago-house
Joy Again,1,80.0,Medium,High,Low,Vocal,0.0,2.99,0.0,garage
Joy Crookes,1,61.0,Medium,High,Low,Vocal,0.0,3.31,0.0,soul
Joy Division,5,41.0,Medium,High,Low,Mixed,0.0,3.594,0.0,punk-rock
Joy John,1,30.0,Medium,High,Low,Vocal,0.0,1.41,0.0,malay
Joy Oladokun,5,0.0,Medium,Medium,Low,Vocal,80.0,3.308,0.0,folk
Joy Williams,2,62.0,Low,Low,Low,Vocal,0.0,3.895,0.0,acoustic
Joyce Cheng,4,40.75,Medium,High,Low,Vocal,0.0,3.96,25.0,cantopop
Joyeux urbains,1,30.0,Medium,High,Moderate,Vocal,0.0,6.01,0.0,french
Joyhauser,3,27.666666666666668,Medium,High,Low,Instrumental,0.0,6.07,0.0,techno
Jozyanne,4,43.0,Medium,Medium,Low,Vocal,0.0,6.1274999999999995,50.0,brazil
João Alexandre,1,38.0,High,Low,Low,Vocal,0.0,3.78,0.0,gospel
João Bosco,1,39.0,Medium,Low,Low,Vocal,0.0,4.92,0.0,samba
João Bosco & Vinicius,12,49.333333333333336,Medium,High,Low,Vocal,0.0,3.1466666666666665,41.66666666666667,sertanejo
João Bosco e Gabriel,1,47.0,Medium,High,Low,Vocal,0.0,2.81,100.0,sertanejo
João Carreiro & Capataz,3,46.333333333333336,Medium,Medium,Low,Vocal,0.0,3.473333333333333,0.0,sertanejo
João Donato,1,31.0,High,Medium,Low,Instrumental,0.0,2.21,0.0,piano
João Gilberto,19,26.105263157894736,Medium,Low,Low,Vocal,0.0,2.966315789473684,10.526315789473683,guitar
João Gordo,11,23.636363636363637,Medium,High,Low,Vocal,0.0,2.5472727272727274,9.090909090909092,rockabilly
João Gustavo e Murilo,6,42.333333333333336,Medium,Medium,Low,Vocal,0.0,2.9933333333333336,16.666666666666664,forro
João Klein,1,41.0,High,Low,Low,Vocal,0.0,3.64,0.0,mpb
João Mar,2,42.0,Medium,Low,Low,Vocal,0.0,2.375,50.0,mpb
João Neto & Frederico,2,43.5,Medium,High,Low,Vocal,0.0,3.86,50.0,sertanejo
João Nogueira,4,39.25,Medium,High,Low,Vocal,0.0,3.08,0.0,samba
João Paulo & Daniel,6,44.333333333333336,Medium,Medium,Low,Vocal,0.0,3.6149999999999998,0.0,sertanejo
João Pedro Gonçalves,1,21.0,Medium,Low,Low,Vocal,0.0,1.22,100.0,disney
João Pedro e Cristiano,2,48.0,Medium,Medium,Low,Vocal,0.0,3.92,50.0,sertanejo
João Penca E Seus Miquinhos Amestrados,2,44.5,Medium,High,Low,Vocal,0.0,3.835,0.0,r-n-b
João de Souza & Bonifacio,2,49.0,Medium,High,Low,Vocal,0.0,2.74,0.0,sertanejo
Ju Cassou,3,24.333333333333332,Medium,Low,Low,Vocal,0.0,2.0033333333333334,66.66666666666666,disney
Juan Atkins,20,12.25,High,Low,Low,Instrumental,0.0,8.474,55.00000000000001,detroit-techno
Juan Carlos Caceres,1,22.0,Low,Low,Low,Vocal,0.0,3.89,0.0,tango
Juan D'Arienzo,30,19.166666666666668,Medium,Medium,Low,Vocal,0.0,2.682,53.333333333333336,tango
Juan D'Arienzo and his Orchestra,2,19.0,High,Low,Low,Mixed,0.0,2.685,0.0,tango
Juan D'Arienzo y su Orquesta Típica,7,18.285714285714285,Medium,Medium,Low,Vocal,0.0,2.617142857142857,14.285714285714285,tango
Juan Falú,2,23.0,Medium,Low,Low,Instrumental,0.0,2.25,0.0,guitar
Juan Formell,1,28.0,Medium,High,Low,Vocal,0.0,9.63,100.0,salsa
Juan Formell y Los Van Van,1,28.0,Medium,Medium,Low,Vocal,0.0,4.84,0.0,salsa
Juan Gabriel,1,56.0,Medium,Medium,Low,Vocal,0.0,4.92,100.0,latin
Juan Ingaramo,1,46.0,High,High,Low,Vocal,0.0,3.95,0.0,alt-rock
Juan Luis Guerra 4.40,3,0.3333333333333333,High,Medium,Low,Vocal,0.0,3.9299999999999997,0.0,latin
Juan Magán,10,0.0,High,High,Low,Vocal,0.0,3.199,90.0,electro
Juan Marcus & Vinícius,2,57.0,Medium,Medium,Low,Vocal,0.0,2.7199999999999998,50.0,sertanejo
Juan Perro,1,28.0,Low,Medium,Low,Vocal,0.0,4.26,0.0,spanish
Juan Veronico,1,23.0,Medium,Medium,Low,Instrumental,0.0,2.28,0.0,guitar
Juanafé,19,27.42105263157895,Medium,High,Low,Vocal,0.0,4.022631578947369,31.57894736842105,afrobeat
JuanchitoSaico,1,31.0,Medium,High,Low,Vocal,0.0,3.35,0.0,dancehall
Juancho Style,1,34.0,Medium,High,Low,Vocal,0.0,4.5,0.0,dancehall
Juanello,1,28.0,High,Medium,Low,Vocal,0.0,2.44,0.0,rock-n-roll
Juanes,15,0.3333333333333333,Medium,Medium,Low,Vocal,0.0,3.4146666666666667,20.0,latin
Jubei,1,18.0,Medium,High,Low,Mixed,0.0,5.58,100.0,drum-and-bass
Jubiläumscast Wien 2012,33,24.606060606060606,Medium,Low,Low,Vocal,0.0,2.6551515151515153,0.0,show-tunes
Jubin Nautiyal,53,53.471698113207545,Medium,Medium,Low,Vocal,0.0,4.248867924528302,67.9245283018868,k-pop
Jubël,14,31.714285714285715,Medium,High,Low,Vocal,0.0,2.8785714285714286,35.714285714285715,swedish
Judah & the Lion,1,0.0,Medium,Medium,Low,Vocal,0.0,3.74,0.0,folk
Judas Priest,6,63.666666666666664,Medium,High,Low,Vocal,0.0,4.760000000000001,0.0,hard-rock
Judi Cranston,4,47.75,High,Medium,Low,Vocal,0.0,1.45,0.0,children
Judi Khan,1,64.0,Low,Low,Low,Instrumental,0.0,3.44,0.0,sleep
Judithe Abelsen,1,61.0,Low,Low,Low,Instrumental,0.0,3.75,0.0,sleep
Judy Garland,1,0.0,Low,Low,Low,Vocal,0.0,2.75,0.0,jazz
Judy Kuhn,6,41.5,Low,Low,Low,Vocal,0.0,2.7433333333333336,33.33333333333333,show-tunes
Juelz Santana,1,61.0,High,High,Low,Vocal,100.0,3.01,0.0,hardcore
Juggernaut,2,17.5,Low,High,Low,Mixed,50.0,3.625,0.0,happy
Jugglerz,2,29.5,High,Medium,Low,Vocal,100.0,3.6950000000000003,100.0,dancehall
Juhani Ahonen,2,61.5,Low,Low,Low,Instrumental,0.0,2.7199999999999998,0.0,sleep
Juice Brenner,1,27.0,High,Medium,Low,Instrumental,0.0,2.64,0.0,study
Juice Newton,2,50.0,Medium,Low,Low,Vocal,0.0,3.81,0.0,country
Juicy M,2,31.0,High,High,Low,Instrumental,0.0,2.69,100.0,electronic
Jukebox The Ghost,1,60.0,Medium,Medium,Low,Vocal,0.0,3.56,0.0,piano
Jukka Poika,1,46.0,High,Medium,Low,Vocal,0.0,2.88,100.0,reggae
Jules Larson,1,31.0,Medium,Medium,Low,Vocal,0.0,3.81,0.0,acoustic
Jules Massenet,10,28.3,Low,Low,Low,Instrumental,0.0,5.303,100.0,opera
Juli,1,0.0,Medium,High,Low,Vocal,0.0,3.07,0.0,german
Julia Alexa,2,56.0,Medium,Low,Low,Vocal,0.0,2.685,50.0,chill
Julia Michaels,10,29.4,Medium,Medium,Low,Vocal,0.0,2.996,20.0,electro
Julia Peng,2,38.5,Medium,Low,Low,Vocal,0.0,4.48,0.0,mandopop
Julia Scheeser,1,23.0,High,Medium,Low,Vocal,0.0,3.46,100.0,disney
Julia Vitória,1,39.0,Medium,High,Low,Vocal,0.0,5.45,100.0,gospel
Julian Calor,1,52.0,Medium,High,Low,Vocal,0.0,3.37,100.0,progressive-house
Julian Cope,1,31.0,Medium,High,Low,Vocal,0.0,3.6,0.0,psych-rock
Julian Jeweil,2,34.0,Medium,High,Low,Mixed,0.0,6.135,0.0,minimal-techno
Julian Lage,1,47.0,Medium,Medium,Low,Instrumental,0.0,3.32,0.0,guitar
Julian Sommer,6,17.666666666666668,Medium,High,Low,Vocal,0.0,3.5749999999999997,0.0,party
Julian Winding,1,35.0,Medium,Medium,Low,Instrumental,0.0,6.0,0.0,club
Julianno Sosa,12,41.916666666666664,High,Medium,Low,Vocal,66.66666666666666,2.7883333333333336,33.33333333333333,latino
Juliano Cezar,2,44.5,Medium,High,Low,Vocal,0.0,3.8,0.0,sertanejo
Juliano Son,5,43.2,Low,High,Low,Vocal,0.0,5.901999999999999,0.0,brazil
Julie Andrews,13,43.84615384615385,Medium,Low,Low,Vocal,0.0,3.11,53.84615384615385,show-tunes
Julie London,3,0.0,Medium,Low,Low,Vocal,0.0,2.32,0.0,jazz
Julie Pietri,1,38.0,Medium,Medium,Low,Vocal,0.0,3.24,0.0,french
Julien Baker,8,54.25,Medium,Low,Low,Vocal,0.0,3.85125,62.5,ambient
Julien Bam,7,41.857142857142854,High,High,Low,Vocal,42.857142857142854,3.084285714285714,71.42857142857143,german
Julien Clerc,4,33.0,Medium,Medium,Low,Vocal,0.0,4.17,0.0,french
Julien Granel,2,32.0,Medium,Medium,Low,Vocal,0.0,3.175,0.0,french
Julieta Laso,7,17.714285714285715,Medium,Low,Low,Vocal,0.0,3.192857142857143,0.0,tango
Julieta Venegas,1,0.0,Medium,Medium,Low,Vocal,0.0,3.42,0.0,alt-rock
Juliette & The Licks,1,25.0,Medium,High,Low,Vocal,0.0,2.24,0.0,power-pop
Juliette Armanet,2,32.0,Medium,Medium,Low,Vocal,0.0,3.2649999999999997,0.0,french
Juliette Reilly,1,33.0,High,Low,Low,Vocal,100.0,2.95,0.0,singer-songwriter
Julio Cesar,3,25.0,Medium,Medium,Low,Vocal,0.0,4.52,33.33333333333333,groove
Julio De Caro,1,19.0,Medium,Low,Low,Vocal,0.0,2.69,0.0,tango
Julio Martel,4,20.25,Medium,Low,Low,Vocal,0.0,2.94,75.0,tango
Julio Preciado,1,45.0,High,Medium,Low,Vocal,0.0,3.23,100.0,r-n-b
Julio Preciado Y Su Banda Perla Del Pacifico,7,46.142857142857146,High,Medium,Low,Vocal,0.0,3.052857142857143,0.0,r-n-b
Julio Secchin,2,40.0,Medium,Low,Low,Vocal,50.0,2.7649999999999997,50.0,mpb
Julio Sosa,84,21.797619047619047,Medium,Medium,Low,Vocal,0.0,3.0408333333333335,46.42857142857143,tango
Julio de la Rosa,1,26.0,Low,Low,Low,Vocal,0.0,2.83,0.0,spanish
Juls,6,9.0,High,Medium,Low,Vocal,66.66666666666666,2.7416666666666667,100.0,dancehall
Julyan Brynn,1,41.0,Medium,Low,Low,Instrumental,0.0,3.33,0.0,guitar
Jumo,1,55.0,High,Medium,Low,Instrumental,0.0,2.2,0.0,french
Jumpin'up,2,24.5,Medium,Medium,Low,Vocal,50.0,2.995,0.0,rockabilly
Jun Togawa,1,63.0,High,High,Low,Vocal,0.0,3.57,0.0,techno
June Anderson,3,20.0,Low,Low,Low,Vocal,0.0,3.2133333333333334,100.0,opera
Junerule,2,56.5,Medium,Medium,Low,Vocal,0.0,2.6950000000000003,100.0,deep-house
Junge Junge,3,35.666666666666664,High,Medium,Low,Vocal,0.0,3.106666666666667,100.0,deep-house
Jungle Fire,7,20.857142857142858,Medium,High,Low,Instrumental,0.0,3.927142857142857,14.285714285714285,afrobeat
Jungle Wonz,2,7.5,High,Medium,Low,Vocal,0.0,5.73,0.0,chicago-house
Junie,3,0.0,Medium,Medium,Low,Vocal,0.0,2.51,0.0,swedish
Juninho Black,6,26.833333333333332,Medium,Medium,Low,Vocal,0.0,4.321666666666666,16.666666666666664,groove
Juninho Thybau,1,38.0,Medium,High,Low,Vocal,0.0,4.48,0.0,samba
Junior,1,38.0,Medium,Low,Low,Vocal,0.0,4.8,0.0,gospel
Junior Brielle,2,35.5,Medium,High,Low,Vocal,0.0,3.995,0.0,swedish
Junior Doctor,1,54.0,Medium,High,Low,Vocal,0.0,3.62,0.0,emo
Junior Gonzalez,1,26.0,Medium,Medium,Low,Vocal,0.0,5.83,100.0,salsa
Junior Jingles,2,17.5,Medium,Low,Low,Vocal,0.0,1.9449999999999998,0.0,kids
Junior M.A.F.I.A.,3,20.666666666666668,High,High,Low,Vocal,100.0,4.576666666666667,0.0,hardcore
Junko Yagami,1,60.0,High,High,Low,Vocal,0.0,4.17,0.0,j-pop
Juno Mak,5,45.4,Medium,Low,Low,Vocal,0.0,4.074,20.0,cantopop
Juno Reed,1,64.0,Low,Low,Low,Instrumental,0.0,3.0,0.0,sleep
Jupiter Breeze,1,61.0,Low,Low,Low,Instrumental,0.0,3.1,0.0,sleep
Jurassic 5,1,31.0,Medium,Medium,Moderate,Vocal,0.0,4.43,0.0,hardcore
Jurassic Shark,2,26.5,Low,High,Low,Vocal,0.0,3.045,0.0,garage
Jussi Björling,1,20.0,Low,Medium,Low,Instrumental,0.0,4.61,100.0,opera
Just A Gent,5,50.6,High,High,Low,Vocal,0.0,3.686,80.0,dub
Just D,1,37.0,Medium,High,Low,Vocal,0.0,2.67,100.0,swedish
Just Friends,1,33.0,Medium,High,Low,Vocal,0.0,2.2,0.0,emo
Just Her,1,43.0,Medium,High,Low,Instrumental,0.0,4.2,0.0,techno
Just Kiddin,4,25.5,High,High,Low,Vocal,0.0,2.76,75.0,deep-house
Just Kids,1,28.0,Medium,High,Low,Instrumental,0.0,2.63,0.0,children
Justice,1,66.0,Medium,High,Low,Vocal,0.0,4.04,0.0,electronic
Justin Bieber,77,6.116883116883117,Medium,Medium,Low,Vocal,1.2987012987012987,3.2035064935064934,25.97402597402597,pop
Justin Jet Zorbas,1,43.0,Medium,Medium,Low,Instrumental,0.0,2.7,100.0,dub
Justin Lo,2,43.0,Medium,Medium,Low,Vocal,0.0,3.8850000000000002,0.0,cantopop
Justin Moore,2,1.5,Medium,Medium,Low,Vocal,0.0,3.56,0.0,country
Justin Moses,2,25.0,Medium,Medium,Low,Vocal,0.0,3.9050000000000002,50.0,bluegrass
Justin Park,3,58.0,Medium,Medium,Low,Vocal,0.0,2.4166666666666665,0.0,chill
Justin Quiles,11,18.0,Medium,High,Low,Vocal,0.0,2.9045454545454548,100.0,hip-hop
Justin Stone,3,55.666666666666664,High,Medium,Low,Vocal,66.66666666666666,1.9033333333333333,0.0,sad
Justine Clarke,1,42.0,Medium,Medium,Low,Vocal,0.0,2.62,0.0,children
Justine Skye,4,44.5,Medium,Low,Low,Vocal,50.0,4.1775,100.0,alternative
Justnormal,63,18.53968253968254,Medium,Medium,Low,Instrumental,0.0,2.4106349206349207,6.349206349206349,study
Justo Betancourt,3,28.0,Medium,Medium,Low,Vocal,0.0,4.273333333333333,33.33333333333333,salsa
Juveniles,2,25.5,Medium,High,Low,Vocal,0.0,4.1850000000000005,0.0,synth-pop
Juventude S/A,1,45.0,Medium,High,Low,Vocal,0.0,4.34,0.0,pagode
Jxve,2,34.0,Medium,High,Low,Vocal,100.0,2.465,50.0,sad
Jyotica Tangri,2,60.0,Medium,Medium,Low,Vocal,0.0,3.115,50.0,pop-film
Jyrki 69,1,20.0,Medium,High,Low,Mixed,0.0,4.17,100.0,goth
Jão,4,45.75,Medium,Medium,Low,Vocal,0.0,3.0525,0.0,funk
Jägermeister DJ Alex,3,25.333333333333332,Medium,High,Low,Vocal,0.0,3.5533333333333332,100.0,party
Jägermeister DJ Alex & Matty Valentino,1,24.0,Medium,High,Low,Vocal,0.0,4.54,0.0,party
Jéssica Augusto,12,30.5,Low,Medium,Low,Vocal,0.0,5.773333333333333,8.333333333333332,groove
Jóhann Jóhannsson,19,47.578947368421055,Low,Low,Low,Instrumental,0.0,2.6336842105263156,15.789473684210526,ambient
Jóvenes Pordioseros,1,46.0,Medium,High,Low,Vocal,0.0,2.71,0.0,alt-rock
Jörg & Dragan (Die Autohändler),4,26.75,High,High,Low,Vocal,0.0,3.1500000000000004,50.0,party
Jörg Bausch,3,26.666666666666668,High,High,Low,Vocal,0.0,3.513333333333333,0.0,party
Jøsefine,1,59.0,Medium,Low,Low,Instrumental,0.0,2.58,0.0,piano
Júnior Angelim,1,50.0,Medium,High,Low,Vocal,0.0,3.16,100.0,sertanejo
Júnior e Cézar,1,48.0,Medium,High,Low,Vocal,0.0,2.78,0.0,sertanejo
Jürgen Drews,21,16.142857142857142,Medium,High,Low,Vocal,0.0,3.354285714285714,42.857142857142854,party
Jürgen Milski,2,28.0,Medium,High,Low,Vocal,0.0,3.3049999999999997,50.0,disco
Jürgen Paape,2,47.5,Medium,Medium,Low,Vocal,0.0,5.08,0.0,minimal-techno
K Lion,3,26.333333333333332,High,Medium,Low,Vocal,66.66666666666666,3.36,0.0,dancehall
K Motionz,5,46.2,Medium,High,Low,Vocal,0.0,4.0840000000000005,80.0,drum-and-bass
K'NAAN,4,61.0,Medium,High,Low,Vocal,25.0,3.5175,50.0,reggae
K-391,3,66.0,Medium,Medium,Low,Vocal,0.0,2.89,100.0,dance
K-Fly,3,39.333333333333336,Medium,Medium,Low,Vocal,0.0,2.9933333333333336,100.0,german
K-Hand,15,10.133333333333333,High,High,Low,Instrumental,0.0,6.774666666666667,0.0,detroit-techno
K-NINE,2,40.0,Medium,High,Low,Vocal,50.0,2.66,50.0,dub
K-Si Yang,1,56.0,Medium,Low,Low,Vocal,100.0,2.44,0.0,soul
K. B. Sundarambal,2,29.0,Medium,Low,Low,Vocal,0.0,4.425,0.0,classical
K. G. Markose,15,25.8,High,Medium,Low,Vocal,0.0,4.984,13.333333333333334,malay
K. S. Harisankar,43,30.11627906976744,Medium,Medium,Low,Vocal,0.0,3.977674418604651,51.162790697674424,malay
K.Flay,6,26.166666666666668,High,Medium,Low,Vocal,50.0,3.358333333333333,33.33333333333333,electro
K.I.Z,11,41.18181818181818,High,Medium,Low,Vocal,63.63636363636363,2.69,9.090909090909092,german
K.Will,1,59.0,Medium,High,Low,Vocal,0.0,3.61,0.0,k-pop
K/DA,3,73.0,Medium,High,Low,Vocal,0.0,3.3733333333333335,100.0,k-pop
K1,1,59.0,High,Medium,Low,Vocal,100.0,2.6,0.0,chill
KAAZE,4,55.5,Medium,High,Low,Vocal,0.0,3.255,100.0,progressive-house
KAI,2,68.0,Medium,High,Low,Vocal,0.0,3.255,0.0,k-pop
KALEO,11,19.727272727272727,Medium,Medium,Low,Vocal,0.0,3.7181818181818183,0.0,alt-rock
KALMA,1,33.0,Medium,High,Low,Vocal,0.0,3.64,0.0,j-rock
KAMRAD,1,76.0,High,Medium,Low,Vocal,0.0,2.45,0.0,folk
KANA-BOON,8,56.625,Medium,High,Low,Vocal,0.0,3.84,12.5,anime
KANKAKU PIERO,2,57.5,Low,High,Low,Vocal,0.0,3.17,0.0,anime
KARLK,1,54.0,High,High,Low,Vocal,0.0,3.08,100.0,french
KAROL G,72,9.055555555555555,High,High,Low,Vocal,29.166666666666668,3.3819444444444446,51.388888888888886,reggae
KAS:ST,7,45.42857142857143,Medium,High,Low,Instrumental,0.0,6.177142857142856,71.42857142857143,techno
KASHIWA Daisuke,4,18.0,Medium,Low,Low,Instrumental,0.0,10.4775,0.0,idm
KASIMIR1441,1,37.0,Medium,High,Low,Vocal,100.0,2.51,100.0,german
KAVO,1,60.0,High,Medium,Moderate,Vocal,100.0,2.74,0.0,chill
