artist,total_tracks,spotify_popularity,danceability,energy,speechiness,instrumentalness,pct_explicit_tracks,duration_min,feature_pct,spotify_track_genre,nominations,year_with_most_nominations,most_common_category,most_common_award_class,lastfm_listeners,lastfm_playcount,similar_1,similar_2,similar_3
sooraj santhosh,2,61.0,Medium,Low,Low,Vocal,0.0,3.0,50.0,pop-film,0,,,,8937.0,109509.0,Sachin Warrier,K. S. Harisankar,Job Kurian
soothe my soul,2,58.0,Low,Low,Low,Instrumental,0.0,3.19,0.0,sleep,0,,,,78093.0,804372.0,"Oh, the Joy.",Tranquil Journeys,Upon a Star
soothing chill out for insomnia,1,39.0,Low,Low,Low,Instrumental,0.0,3.1,0.0,sleep,0,,,,2549.0,41229.0,Smart Baby Academy,Insomnia Music Universe,Trouble Sleeping Music Universe
"soothing white noise for infant sleeping and massage, crying & colic relief",4,35.5,Low,High,Low,Instrumental,0.0,6.6325,0.0,sleep,0,,,,7894.0,609146.0,Nature Sounds Artists,"Lightning, Thunder and Rain Storm","Sounds Of Nature : Thunderstorm, Rain"
soothing white noise for relaxation,1,35.0,Low,Low,Low,Instrumental,0.0,2.7,100.0,sleep,0,,,,2849.0,39673.0,Green Noise Deep Sleep,Sleep White Noise,Green Noise Nature
soothsayers,2,18.0,High,Medium,Low,Vocal,0.0,4.41,50.0,afrobeat,0,,,,11416.0,63982.0,Resonators,The Hempolics,East Park Reggae Collective
sophia anne caruso,2,44.0,Medium,Low,Low,Vocal,0.0,3.44,50.0,show-tunes,0,,,,121698.0,1860272.0,Leslie Kritzer,Alex Brightman,Grey Henson
sophia rain,1,32.0,Low,Low,Low,Instrumental,0.0,2.13,0.0,sleep,0,,,,1885.0,65340.0,Perfect Sleep,Sleep Music Library,Zarif Iki
sophie chen,1,59.0,Medium,Medium,Low,Vocal,0.0,4.0,0.0,mandopop,0,,,,6814.0,66871.0,陳忻玥,棉子,叶琼琳
sophie ellis-bextor,3,20.666666666666668,High,High,Low,Vocal,0.0,3.83,0.0,disco,0,,,,1581208.0,26696610.0,Kylie Minogue,Dannii Minogue,Girls Aloud
sophie hutchings,1,59.0,Low,Low,Low,Instrumental,0.0,2.36,0.0,ambient,0,,,,205653.0,1636830.0,Luke Howard,Sirius Eyes,Bruno Bavota
sophie pecora,4,48.75,High,Medium,Low,Vocal,0.0,3.1025,0.0,singer-songwriter,0,,,,22187.0,216300.0,Jillian Rossi,Faith Marie,Marisa Maino
sophie and the giants,1,0.0,Medium,Medium,Low,Vocal,0.0,2.98,100.0,indie,0,,,,76568.0,582952.0,Glockenbach,twocolors,Michael Schulte
sopico,2,33.0,Medium,Low,Low,Vocal,0.0,3.705,0.0,french,0,,,,32434.0,1101278.0,Népal,Sheldon,Georgio
soprano,2,43.0,Medium,High,Moderate,Vocal,0.0,4.5600000000000005,50.0,french,0,,,,118973.0,1957909.0,Black M,Maître Gims,Vianney
soraya,3,30.33333333333333,High,High,Low,Vocal,0.0,4.32,0.0,spanish,0,,,,137286.0,1459441.0,Mónica Naranjo,Chenoa,Thalía
soraya moraes,2,43.0,Low,Medium,Low,Vocal,0.0,5.44,0.0,brazil,0,,,,18149.0,135223.0,Ana Nóbrega,André Valadão,Aline Barros
sore throat,6,14.5,Low,High,Low,Instrumental,0.0,1.235,0.0,grindcore,0,,,,22267.0,528231.0,Electro Hippies,Sete Star Sept,Disgust
sorrel hauer,1,55.0,Medium,Low,Low,Instrumental,0.0,3.07,0.0,piano,0,,,,16492.0,46754.0,Emilia Branco,Solène Garnier,Odette Montano
sorriso maroto,66,47.34848484848485,Medium,High,Low,Vocal,0.0,3.58939393939394,9.090909090909092,pagode,0,,,,256229.0,7742004.0,Belo,Dilsinho,Jeito Moleque
soró silva,4,37.75,Medium,High,Low,Vocal,0.0,3.145,0.0,forro,0,,,,2863.0,28190.0,Rasta Chinela,Gabriel Lener,Trio Chapahall's
sosnowski,1,36.0,Medium,Medium,Low,Vocal,0.0,3.47,0.0,blues,0,,,,6688.0,62450.0,Shyness!,Kroki,Jeszcze
sotam,3,51.0,High,Medium,Moderate,Vocal,100.0,2.6133333333333333,66.66666666666666,brazil,0,,,,124690.0,2841068.0,Mc Luanna,Ajuliacosta,Kweller
sote,5,8.0,Low,Low,Low,Vocal,0.0,5.992,0.0,iranian,0,,,,10747.0,95854.0,Saba Alizadeh,Bianca Scout,Zuli
aglory,1,37.0,High,High,Low,Instrumental,0.0,4.95,0.0,club,0,,,,15598.0,99305.0,Neo Fresco,Tzafu,Assalm
ahoshi,1,45.0,High,Low,Low,Instrumental,0.0,1.74,0.0,study,0,,,,6848.0,11781.0,,,
soulbeatz,1,41.0,Medium,Medium,Low,Instrumental,0.0,3.74,0.0,anime,0,,,,6236.0,40830.0,prod.Sword,Feora,KinovariSquad
soulfly,10,20.7,Low,High,Low,Vocal,40.0,4.775,0.0,industrial,0,,,,778125.0,23322556.0,Cavalera Conspiracy,Sepultura,Machine Head
souljah,7,38.285714285714285,Medium,High,Low,Vocal,0.0,3.762857142857143,0.0,ska,0,,,,16823.0,303383.0,Tipe-X,Iwan Fals,Superman Is Dead
souls of mischief,1,71.0,Medium,Medium,Moderate,Vocal,0.0,4.77,0.0,hardcore,0,,,,758393.0,9687664.0,Hieroglyphics,The Pharcyde,Del Tha Funkee Homosapien
soulsearcher,1,32.0,High,High,Low,Mixed,0.0,6.83,0.0,deep-house,0,,,,97647.0,456324.0,Junior Jack,Shakedown,Shapeshifters
soulwax,1,0.0,Medium,High,Low,Instrumental,0.0,5.4,0.0,electronic,0,,,,619316.0,10577923.0,2 Many DJ's,Simian Mobile Disco,dEUS
souly had,1,59.0,High,Medium,Low,Vocal,0.0,2.66,0.0,chill,0,,,,197600.0,2222656.0,Felly,RIZ LA VIE,Blvck Svm
sound convoy,3,32.333333333333336,Medium,High,Low,Vocal,0.0,3.7266666666666666,0.0,disco,0,,,,18578.0,76162.0,Möhre,Jürgen,Willi Herren
sound ideas,2,33.0,Low,Low,Low,Mixed,0.0,1.255,0.0,sleep,0,,,,53282.0,530869.0,Headache Relief Unit,Газпром нефть,Kenio Fuke
sound library xl,2,31.0,Low,Low,Low,Instrumental,0.0,1.805,0.0,sleep,0,,,,28919.0,398967.0,Rain Man Sounds,Rain Sounds ACE,Rain Storm Sample Library
sound quelle,2,52.5,Medium,High,Low,Instrumental,0.0,3.355,0.0,progressive-house,0,,,,87122.0,873088.0,Milkwish,LTN,Jordin Post
sound rush,7,21.0,Medium,High,Low,Vocal,14.285714285714285,3.5542857142857147,28.57142857142857,hardstyle,0,,,,57743.0,1123672.0,Hard Driver,D-Block & S-te-Fan,Devin Wild
sound sleeping,3,35.333333333333336,Low,High,Low,Vocal,0.0,4.010000000000001,0.0,sleep,0,,,,20173.0,127287.0,Rain Sound Plus,Sleep Makers Samples,Tight Chill Creator
ahyre,1,47.0,Medium,Medium,Low,Vocal,0.0,5.33,100.0,folk,0,,,,2601.0,32780.0,,,
soundtopia,1,58.0,Low,Low,Low,Instrumental,0.0,2.99,0.0,sleep,0,,,,42091.0,259043.0,Wiser Noise,Universal Frequency,Waveframe
source direct,1,15.0,Medium,High,Low,Instrumental,0.0,6.78,0.0,drum-and-bass,0,,,,62921.0,440971.0,Intense,Photek,Funky Technicians
soushi sakiyama,1,48.0,Medium,High,Low,Vocal,0.0,4.3,0.0,j-rock,0,,,,75633.0,886068.0,Tatsuya Kitani,Official HIGE DANdism,Kiro Akiyama
south austin jug band,1,20.0,Medium,Medium,Low,Vocal,100.0,4.89,0.0,bluegrass,0,,,,12643.0,81742.0,Danny Barnes,Cornmeal,Hot Buttered Rum
southern culture on the skids,4,25.5,Medium,High,Low,Vocal,0.0,4.047499999999999,0.0,psych-rock,0,,,,109868.0,1209478.0,Reverend Horton Heat,Los Straitjackets,Batmobile
southern structure,1,7.0,Medium,Medium,Low,Instrumental,0.0,2.4,0.0,study,0,,,,4533.0,9582.0,H.E.D.D,Clowee,Fatsowich
southstylers,1,22.0,Medium,High,Low,Mixed,0.0,6.78,0.0,hardstyle,0,,,,21005.0,152716.0,The Hose,Donkey Rollers,Dj Zany
soweto,14,40.642857142857146,Medium,High,Low,Vocal,0.0,3.626428571428572,0.0,samba,0,,,,109407.0,1420759.0,Belo,Art Popular,Exaltasamba
spa,5,34.2,Low,High,Low,Mixed,0.0,2.358,100.0,sleep,0,,,,50719.0,2300072.0,Scratch Massive,Nicky Romero,Deep Sleep Music Delta Binaural 432 Hz
space 92,4,50.0,High,High,Low,Instrumental,0.0,5.3525,25.0,techno,0,,,,91987.0,720286.0,Joyhauser,Layton Giordani,Hi-Lo
space food,1,41.0,High,High,Low,Instrumental,0.0,3.53,0.0,trance,0,,,,8389.0,46575.0,Vakabular,Cherry (UA),Bondarev
space motion,5,41.4,High,High,Low,Instrumental,0.0,7.08,40.0,electronic,0,,,,36272.0,226495.0,Cherry (UA),miss monique,Stan Kolev
spacecraft,1,38.0,Low,Low,Low,Instrumental,0.0,4.36,0.0,ambient,0,,,,41566.0,379684.0,Innesti,Antarctic Wastelands,Be Still The Earth
spacetactular,1,63.0,Low,Low,Low,Instrumental,0.0,2.04,0.0,sleep,0,,,,34105.0,199018.0,Lumi Couri,Mia Pandosa,Elmer Loyd
spade427,2,40.5,High,Medium,Low,Vocal,50.0,2.48,100.0,turkish,0,,,,4477.0,75091.0,Arda Gezer,Vio,Baneva
spag heddy,4,42.5,Medium,High,Low,Vocal,0.0,3.3200000000000003,25.0,dub,0,,,,61664.0,783504.0,Eptic,Panda Eyes,Teminite
spandau ballet,16,40.0,Medium,Medium,Low,Vocal,0.0,5.154375,0.0,synth-pop,0,,,,1078252.0,10093862.0,ABC,The Human League,Howard Jones
sparks,5,15.0,Medium,High,Low,Vocal,0.0,3.418,20.0,synth-pop,0,,,,550721.0,14447588.0,Devo,Roxy Music,Slade
spartaque,2,26.0,Medium,High,Low,Instrumental,0.0,5.645,50.0,minimal-techno,0,,,,57046.0,335053.0,Belocca,Teenage Mutants,Layton Giordani
spear of destiny,3,21.33333333333333,Medium,High,Low,Vocal,0.0,3.44,0.0,goth,0,,,,30748.0,283578.0,,,
special consensus,1,29.0,Medium,Medium,Low,Vocal,0.0,3.14,0.0,bluegrass,0,,,,12711.0,71592.0,Lonesome River Band,J.D. Crowe,Blue Highway
special krew,2,28.5,Medium,High,Low,Vocal,0.0,3.555,100.0,hardstyle,0,,,,1251.0,9292.0,,,
special m,2,35.5,Medium,Medium,Low,Mixed,0.0,4.725,50.0,trance,0,,,,10565.0,66601.0,GroundBass,Dang3R,Synthatic
specimen,1,22.0,Medium,Medium,Low,Vocal,0.0,3.07,0.0,goth,0,,,,160780.0,1932382.0,Alien Sex Fiend,Skeletal Family,Sex Gang Children
specktakel,2,18.0,High,High,Low,Vocal,0.0,2.8600000000000003,0.0,party,0,,,,3701.0,21259.0,Micha von der Rampe,Rumbombe,Julian Benz
spectrasoul,6,21.33333333333333,Medium,High,Low,Mixed,0.0,4.776666666666666,50.0,drum-and-bass,0,,,,100139.0,1173365.0,Lenzman,Dawn Wall,Technimatic
spectre,1,21.0,Low,High,Low,Vocal,0.0,3.07,0.0,hardstyle,0,,,,42250.0,320991.0,Slotek,DJ Spooky,Mentol Nomad
speed machine,1,16.0,Medium,High,Low,Vocal,0.0,4.26,0.0,club,0,,,,13282.0,97406.0,Sung,Vogel,Kick Puncher
speedometer,3,18.666666666666668,Medium,Medium,Low,Vocal,0.0,3.6633333333333336,33.33333333333333,afrobeat,0,,,,93964.0,855097.0,Lefties Soul Connection,The Diasonics,Soopasoul
speedwolf,1,17.0,Low,High,Low,Instrumental,0.0,3.62,0.0,black-metal,0,,,,16777.0,316413.0,Midnight,Cruel Force,Deathhammer
speedy west,1,29.0,Medium,Medium,Low,Vocal,0.0,1.96,0.0,guitar,0,,,,51095.0,299823.0,Chet Atkins,Pete Drake,Bob Wills
spektre,3,29.33333333333333,Medium,High,Low,Instrumental,0.0,4.986666666666667,33.33333333333333,minimal-techno,0,,,,97453.0,700305.0,Joyhauser,UMEK,Thomas Schumacher
spelloppmaker,1,42.0,Medium,Medium,Low,Vocal,0.0,4.41,0.0,country,0,,,,1809.0,29576.0,Hjulspinn,Steffen Jakobsen,Anders Jektvik
spencer brewer,1,22.0,Low,Low,Low,Instrumental,0.0,4.09,0.0,new-age,0,,,,36356.0,213398.0,Kostia,Ira Stein,Wayne Gratz
spencer brown,1,45.0,High,Medium,Low,Instrumental,0.0,4.45,100.0,progressive-house,0,,,,64285.0,911799.0,Tinlicker,Marsh,Andrew Bayer
spencer crandall,2,58.0,Medium,High,Low,Vocal,0.0,2.95,0.0,country,0,,,,33394.0,384436.0,Drew Baldridge,Brett Young,Dylan Schneider
spice,18,42.27777777777778,High,High,Low,Vocal,61.11111111111112,2.691111111111111,50.0,dancehall,0,,,,193033.0,1994974.0,Vybz Kartel,Shenseea,Mr. Vegas
spider zed,4,35.5,High,Medium,Low,Vocal,25.0,2.6275,0.0,french,0,,,,20761.0,757915.0,Vald,Kik,Lorenzo
spidergawd,2,25.5,Low,High,Low,Vocal,0.0,4.515000000000001,0.0,psych-rock,0,,,,38732.0,717285.0,The Good The Bad and The Zugly,Bokassa,Motorpsycho
spineshank,5,10.8,Medium,High,Low,Vocal,40.0,3.276,0.0,groove,0,,,,477949.0,8362739.0,Dry Kill Logic,40 Below Summer,Ill Niño
spinning jennies,1,20.0,Medium,Medium,Low,Vocal,0.0,2.12,0.0,power-pop,0,,,,2691.0,36410.0,The Well Wishers,P. Hux,Doug Powell
spirit architect,1,32.0,Medium,High,Low,Instrumental,0.0,6.18,0.0,trance,0,,,,8798.0,62572.0,Djantrix,Shivatree,Outside The Universe
spiritbox,13,22.07692307692308,Medium,High,Low,Vocal,0.0,3.713076923076923,7.6923076923076925,metalcore,0,,,,393507.0,29798557.0,,,
spiritualized,1,54.0,Low,Medium,Low,Vocal,0.0,3.9,0.0,psych-rock,0,,,,891597.0,23169621.0,Spacemen 3,Mercury Rev,Flying Saucer Attack
spite,1,23.0,Low,High,Low,Vocal,0.0,4.18,0.0,death-metal,0,,,,79288.0,2475279.0,Bodysnatcher,Traitors,To the Grave
spitfire,1,29.0,High,High,Moderate,Vocal,0.0,1.21,0.0,punk,0,,,,68780.0,1118662.0,Shootki,Skaльпель,Distemper
splender,1,25.0,Medium,High,Low,Vocal,0.0,3.91,0.0,grunge,0,,,,52083.0,494708.0,Duncan Sheik,Vertical Horizon,Nine Days
splinta,1,43.0,Medium,High,Low,Instrumental,0.0,3.51,100.0,hardstyle,0,,,,10215.0,57552.0,Exis,Henry Dark,Corti Organ
split lip rayfield,4,25.5,Medium,High,Low,Vocal,0.0,3.165,0.0,bluegrass,0,,,,35545.0,334159.0,Danny Barnes,Cornmeal,Hot Buttered Rum
splitloop,1,11.0,High,High,Low,Instrumental,0.0,7.45,0.0,breakbeat,0,,,,29754.0,156192.0,NAPT,Lee Coombs,Soul of Man
spongebob squarepants,2,38.5,Medium,Medium,Moderate,Vocal,0.0,1.0,0.0,children,0,,,,528424.0,7401187.0,The Minions,Dr. Doofenshmirtz,Nickelodeon
spookie blue,1,19.0,High,Medium,Low,Vocal,0.0,3.15,0.0,kids,0,,,,0.0,0.0,,,
spootlajtz,1,34.0,Medium,High,Low,Vocal,0.0,3.63,0.0,ska,0,,,,482.0,1808.0,Sweetshots,Per-Gunnarz,Titanix
spor,5,18.0,Medium,High,Low,Instrumental,20.0,5.134,20.0,drum-and-bass,0,,,,260506.0,4020765.0,Mefjus,The Upbeats,Black Sun Empire
sportfreunde stiller,3,0.0,Medium,High,Low,Vocal,33.33333333333333,2.51,0.0,german,0,,,,401655.0,9922402.0,Madsen,Wir sind Helden,Die Toten Hosen
sportlov,1,12.0,Low,High,Low,Vocal,0.0,3.62,0.0,grindcore,0,,,,6381.0,187033.0,Zombiekrig,Obligatorisk Tortyr,Skitarg
sports,1,70.0,Medium,Medium,Low,Instrumental,0.0,2.88,0.0,soul,0,,,,750636.0,9091571.0,No Vacation,Tokyo Tea Room,RICEWINE
spotlight musicals,6,24.5,Low,Low,Low,Vocal,0.0,4.22,100.0,show-tunes,0,,,,832.0,21385.0,Annemieke van Dam,Raimund Theater Ensemble,Marie Antoinette (Original Soundtrack)
spragga benz,1,25.0,High,High,Low,Vocal,100.0,2.04,100.0,dancehall,0,,,,73655.0,361203.0,General Degree,Red Rat,Bounty Killer
spuntic,35,0.0571428571428571,Low,Low,Low,Instrumental,0.0,4.740571428571428,0.0,iranian,0,,,,1194.0,17780.0,Imhotep Is Invisible,Savi G,Chronovalve
sputnik,1,39.0,Low,High,Low,Vocal,0.0,3.13,0.0,punk,0,,,,19871.0,261114.0,Say Ocean,Flecha Al Aire,Los Yayers
squad-e,1,16.0,Medium,High,Low,Vocal,0.0,6.04,0.0,happy,0,,,,5607.0,36088.0,Jamie Ritmen,Impact & Resist,DJ Kurt
squash,4,26.25,High,Medium,Low,Vocal,75.0,3.0725,25.0,dancehall,0,,,,16597.0,215499.0,TeeJay,Valiant,Kraff Gad
squash bowels,2,13.5,Medium,High,Low,Instrumental,0.0,2.0,0.0,grindcore,0,,,,16738.0,492910.0,Dead Infection,Regurgitate,Birdflesh
squeeze,21,25.666666666666668,Medium,Medium,Low,Vocal,0.0,3.5223809523809524,0.0,power-pop,0,,,,632518.0,7497276.0,Elvis Costello & The Attractions,Joe Jackson,Nick Lowe
sr. bikini,1,40.0,High,High,Low,Vocal,0.0,2.32,0.0,ska,0,,,,18768.0,184262.0,Los Elasticos,Los Esquizitos,Fenomeno Fuzz
sreevalsan j. menon,1,29.0,Medium,Low,Low,Vocal,0.0,3.97,0.0,classical,0,,,,427.0,2895.0,Mahesh Raghvan,A. Kanyakumari,T. M. Krishna
sricharan pakala,2,58.5,Medium,Medium,Low,Vocal,0.0,3.475,100.0,indie,0,,,,2345.0,25691.0,Ram Miriyala,L. V. Revanth,Kala Bhairava
srinivas,2,57.0,Medium,Low,Low,Vocal,0.0,6.325,50.0,pop-film,0,,,,16839.0,133114.0,Hariharan,Karthik,Shankar Mahadevan
st. john's children's choir,1,21.0,High,Medium,Low,Vocal,0.0,1.93,0.0,children,0,,,,5070.0,46252.0,Steven C Music,Larry Groce & the Disneyland Children's Sing Along Chorus,Clovercroft Kids
st. lucia,1,55.0,Medium,High,Low,Vocal,0.0,4.11,0.0,synth-pop,0,,,,468479.0,6821554.0,Great Good Fine OK,Fickle Friends,Roosevelt
ai,1,38.0,Medium,High,Low,Vocal,0.0,3.03,0.0,j-pop,0,,,,71891.0,1055677.0,MISIA,絢香,DREAMS COME TRUE
stabbing westward,1,23.0,Medium,High,Low,Vocal,100.0,3.66,0.0,industrial,0,,,,347888.0,5323680.0,The Dreaming,Gravity Kills,Orgy
stabil,10,42.2,High,Medium,Low,Vocal,0.0,2.906,20.0,turkish,0,,,,14872.0,799417.0,Şanışer,Saian,Çağrı Sinci
stacey pullen,5,7.0,High,High,Low,Instrumental,0.0,7.312,20.0,detroit-techno,0,,,,13070.0,57655.0,Dark Comedy,Eddie 'Flashin' Fowlkes,Mad Mike
staffan hellstrand,1,36.0,Low,Medium,Low,Vocal,0.0,3.05,0.0,swedish,0,,,,26620.0,294699.0,Perssons Pack,Magnus Johansson,Lasse Tennander
stailok,1,45.0,High,Medium,Low,Vocal,0.0,3.92,0.0,reggae,0,,,,3592.0,44010.0,cestar,SuppaStyle,Aerstame
stain the canvas,1,50.0,Medium,High,Low,Vocal,100.0,3.06,100.0,metalcore,0,,,,47337.0,711594.0,Dark Divine,Until i Wake,Drag Me Out
staind,11,43.36363636363637,Medium,Medium,Low,Vocal,36.36363636363637,4.509090909090909,0.0,grunge,0,,,,1891378.0,39999243.0,Seether,Cold,Puddle of Mudd
stalag 13,1,29.0,Medium,High,Low,Vocal,0.0,1.46,0.0,hardcore,0,,,,13464.0,135018.0,Scared Straight,The F.U.'S,Decry
stalk ashley,4,0.0,High,High,Low,Vocal,100.0,3.035,75.0,dancehall,0,,,,8162.0,63534.0,Armanii,Govana,Najeeriii
stam1na,58,24.82758620689655,Medium,High,Low,Vocal,0.0,4.076379310344827,3.4482758620689653,heavy-metal,0,,,,127781.0,14927524.0,Mokoma,Rytmihäiriö,Kotiteollisuus
ailee,2,62.0,Low,Low,Low,Vocal,0.0,3.78,0.0,k-pop,0,,,,84735.0,3493914.0,DAVICHI,Gummy,SOYOU
stand here alone,11,41.63636363636363,Medium,High,Low,Vocal,0.0,3.516363636363636,18.181818181818183,punk,0,,,,5880.0,122479.0,Last Child,The Jansen,Tipe-X
stanton lanier,8,23.75,Low,Low,Low,Instrumental,0.0,4.8725000000000005,0.0,new-age,0,,,,21847.0,200917.0,Louis Landon,Craig Urquhart,Solomon Keal
stanton warriors,29,15.310344827586206,High,High,Low,Vocal,0.0,4.204482758620689,55.172413793103445,breakbeat,0,,,,135040.0,1470302.0,Bombo Rosa,Plump DJs,Colombo
stap,7,42.85714285714285,High,Medium,Low,Vocal,57.14285714285714,3.525714285714286,0.0,turkish,0,,,,10118.0,581111.0,Bixi Blake,OrGANIZE,Ahiyan
stapes,2,42.0,Medium,Low,Low,Instrumental,0.0,2.545,0.0,chill,0,,,,70546.0,412494.0,GOBI,JarJarBeatz,mr. okane
star darlings,2,36.0,Medium,Medium,Low,Vocal,0.0,3.665,0.0,disney,0,,,,3794.0,34733.0,Toralei,Cast of The Lodge,Nefera DeNile
star feminine band,2,21.0,Medium,High,Low,Vocal,0.0,3.225,0.0,afrobeat,0,,,,5534.0,28796.0,,,
starfarer,1,17.0,Low,Medium,Low,Instrumental,0.0,4.65,0.0,club,0,,,,15171.0,83404.0,Carbon Killer,MISANTHROPIX,Ray Gun Hero
starfield,5,48.8,Medium,Medium,Low,Vocal,0.0,4.42,0.0,world-music,0,,,,130369.0,1849389.0,Rush of Fools,Charlie Hall,Tree63
starla edney,1,63.0,High,Medium,Low,Vocal,0.0,3.19,0.0,indie,0,,,,5599.0,38058.0,Esotique,Sandra N.,Priyanka Chopra
starley,6,51.5,High,Medium,Low,Vocal,0.0,3.1733333333333333,33.33333333333333,deep-house,0,,,,331339.0,2372174.0,Jonas Blue,Sigala,Martin Jensen
starlit,1,36.0,Low,High,Low,Vocal,0.0,3.59,0.0,punk,0,,,,10263.0,140823.0,strxwberrymilk,Xxtarlit⚸,Ooxygen
starpoint,1,54.0,High,High,Low,Vocal,0.0,3.95,0.0,disco,0,,,,60127.0,264218.0,Midnight Star,Cherrelle,Atlantic Starr
stars of the lid,1,50.0,Low,Low,Low,Instrumental,0.0,4.55,0.0,ambient,0,,,,556143.0,21588145.0,Brian McBride,The Dead Texan,Tim Hecker
starsailor,3,16.666666666666668,Low,Low,Low,Vocal,0.0,4.283333333333333,0.0,piano,0,,,,891313.0,12260833.0,Travis,Athlete,Stereophonics
starshooter,1,32.0,Low,High,Low,Vocal,0.0,3.23,0.0,french,0,,,,4739.0,35974.0,Les Garçons Bouchers,OTH,Oberkampf
start rap,1,43.0,Medium,Medium,Low,Vocal,0.0,4.66,100.0,brazil,0,,,,15296.0,192846.0,PrimeiraMente,Cacife Clandestino,Cartel MCs
state of mind,3,17.666666666666668,Medium,High,Low,Instrumental,0.0,6.026666666666666,33.33333333333333,drum-and-bass,0,,,,123050.0,1797808.0,Gydra,Black Sun Empire,Teddy Killerz
state of sound,1,48.0,High,Medium,Low,Vocal,0.0,3.46,0.0,deep-house,0,,,,95890.0,555654.0,Joakim Lundell,Södra Station,Sigrid Bernson
stateless,1,57.0,High,Medium,Low,Vocal,0.0,5.23,0.0,british,0,,,,285570.0,3976423.0,HÆLOS,UNKLE,Sneaker Pimps
static & ben el,1,57.0,High,High,Low,Vocal,0.0,2.53,100.0,j-pop,0,,,,62192.0,544186.0,Omer Adam,Eden Ben Zaken,Anna Zak
static-x,17,25.58823529411765,Medium,High,Low,Vocal,5.88235294117647,3.4311764705882357,0.0,industrial,0,,,,1430991.0,39427143.0,Wayne Static,Coal Chamber,Dope
status quo,4,56.5,Medium,High,Low,Vocal,0.0,4.1625,0.0,blues,0,,,,842828.0,11160077.0,Sweet,Nazareth,Slade
staut,1,46.0,Medium,High,Low,Vocal,0.0,2.91,0.0,country,0,,,,9287.0,166993.0,SIE GUBBA,Hellbillies,Vassendgutane
stavros sounds,1,47.0,High,High,Low,Mixed,0.0,3.31,0.0,groove,0,,,,5133.0,40360.0,Monika Stunner,Samet Simsek,Berat Oz
stavros xarhakos,3,25.0,Medium,Medium,Low,Vocal,0.0,4.723333333333334,100.0,guitar,0,,,,7119.0,59952.0,Sotiria Leonardou,Σωτηρία Μπέλλου,Markos Vamvakaris
stavroz,1,58.0,High,Low,Low,Instrumental,0.0,8.05,0.0,electronic,0,,,,121569.0,1336998.0,Kerala Dust,Jacob Groening,Ninze
staya staya,1,36.0,High,Medium,Low,Mixed,0.0,2.95,0.0,ska,0,,,,2513.0,22183.0,Kurado De Coco,Los Intocables,Out of Control Army
staysick,1,35.0,Medium,High,Low,Instrumental,0.0,2.74,0.0,dub,0,,,,4092.0,22694.0,Jiqui,Sam Lamar,Famous Spear
stealers wheel,3,26.0,High,High,Low,Vocal,0.0,3.44,0.0,folk,0,,,,1055285.0,7949098.0,Gerry Rafferty,Norman Greenbaum,King Harvest
stebin ben,3,70.0,Medium,Low,Low,Vocal,0.0,3.47,33.33333333333333,pop,0,,,,14555.0,116217.0,Prashant Katheriya,Saaj Bhatt,siddharth slathia
airmann,1,41.0,High,Medium,Low,Instrumental,0.0,4.4,0.0,club,0,,,,7964.0,39393.0,GRoost,Lega:c,Sleen Mp
steelism,1,21.0,Medium,High,Low,Mixed,0.0,4.52,100.0,guitar,0,,,,18776.0,81654.0,Whiskerman,Dawg Yawp,Erika Wennerstrom
airod,2,47.0,High,High,Low,Instrumental,0.0,6.225,100.0,techno,0,,,,55957.0,422503.0,Farrago,Amelie Lens,Alignment
aj ghent [ j-ent ],2,23.0,Medium,Low,Low,Vocal,0.0,5.66,0.0,guitar,0,,,,8878.0,33454.0,Hannah Wicklund & The Steppin Stones,Cut Glass Kings,Oddnote
stefan andersson,2,36.0,Medium,Low,Low,Vocal,0.0,4.875,0.0,swedish,0,,,,27091.0,383855.0,Peter LeMarc,Uno Svenningsson,Tommy Nilsson
stefan peters,1,32.0,Medium,High,Low,Vocal,0.0,3.64,0.0,disco,0,,,,3955.0,15650.0,Amadeus Stern,DJ MOX,Andreas Fulterer
stefan stürmer,2,28.0,Medium,High,Low,Vocal,0.0,3.14,0.0,party,0,,,,18703.0,195067.0,Isi Glück,sabbotage,Honk!
stefan sundström,1,36.0,Medium,High,Low,Vocal,0.0,4.29,0.0,j-pop,0,,,,24262.0,766055.0,Allan Edwall,Lars Demian,Johan Johansson
stefan en sean,2,25.5,Medium,High,Low,Vocal,0.0,2.8150000000000004,100.0,hardstyle,0,,,,15908.0,158005.0,PartyFriex,Opgeblazen,Lamme Frans
stefanie sun,14,48.71428571428572,Medium,Low,Low,Vocal,0.0,4.21,21.428571428571427,mandopop,0,,,,61687.0,3073152.0,梁靜茹,莫文蔚,蔡健雅
steffen jürgens,1,31.0,High,High,Low,Vocal,0.0,3.11,0.0,disco,0,,,,1385.0,10436.0,Andy Andress,Tommy Fischer,Frank Lukas
stefflon don,7,47.285714285714285,Medium,High,Low,Vocal,71.42857142857143,3.125714285714285,57.14285714285714,dancehall,0,,,,243358.0,2223333.0,Shenseea,Spice,Vybz Kartel
steget,6,24.666666666666668,Low,Low,Low,Vocal,0.0,4.3950000000000005,0.0,goth,0,,,,15377.0,290410.0,Annika Norlin,Folke Nikanor,Alice B
stein,2,23.0,Medium,Medium,Low,Vocal,50.0,2.6,50.0,dancehall,0,,,,10362.0,73685.0,Werra,Belborn,Leger Des Heils
